embryo_id,sigma,threshold,success,length_um,mean_curvature,n_centerline_points
20251017_combined_D12_e01_t0057,10,0.4,True,3180.3159525274364,0.0003600958209346694,984.0
20251017_combined_D12_e01_t0057,10,0.5,True,3166.906585405508,0.00033735931085971505,979.0
20251017_combined_D12_e01_t0057,10,0.6,True,3152.159014005059,0.00028982654370686905,974.0
20251017_combined_D12_e01_t0057,10,0.7,True,3148.254405882732,0.0015284414474177924,977.0
20251017_combined_D12_e01_t0057,10,0.8,True,3178.7769459491683,0.00043127565768610757,984.0
20251017_combined_D12_e01_t0057,10,0.9,True,3169.357794434369,0.0003223635358666242,979.0
20251017_combined_D12_e01_t0057,15,0.4,True,3162.832069965501,0.00036411082950247605,980.0
20251017_combined_D12_e01_t0057,15,0.5,True,3135.4872401080825,0.00022328597038369377,969.0
20251017_combined_D12_e01_t0057,15,0.6,True,3180.054633863752,0.00045427466320067966,985.0
20251017_combined_D12_e01_t0057,15,0.7,True,3155.3490028760534,0.0003800325842010766,977.0
20251017_combined_D12_e01_t0057,15,0.8,True,3129.3001065274425,0.0004224455298030103,968.0
20251017_combined_D12_e01_t0057,15,0.9,True,3141.608368206264,0.00040292766711009094,971.0
20251017_combined_D12_e01_t0057,20,0.4,True,3105.4723306134797,8.910606401054735e-05,956.0
20251017_combined_D12_e01_t0057,20,0.5,True,3117.6631650872796,0.00019221885223533847,963.0
20251017_combined_D12_e01_t0057,20,0.6,True,3100.732180323053,9.29393856277493e-05,955.0
20251017_combined_D12_e01_t0057,20,0.7,True,3093.56283547427,0.0001064033626130724,953.0
20251017_combined_D12_e01_t0057,20,0.8,True,2266.3022596313444,0.00038511258331989587,699.0
20251017_combined_D12_e01_t0057,20,0.9,True,1672.8534290626233,0.0006511337867734554,515.0
20251017_combined_D12_e01_t0057,25,0.4,True,3040.0161141275607,8.670701824498332e-05,938.0
20251017_combined_D12_e01_t0057,25,0.5,True,3050.0328587881413,9.326399326417271e-05,941.0
20251017_combined_D12_e01_t0057,25,0.6,True,3076.91567121471,0.00010531790220205778,947.0
20251017_combined_D12_e01_t0057,25,0.7,True,2213.1951013822863,0.00015073085923759084,680.0
20251017_combined_D12_e01_t0057,25,0.8,True,1703.3644679316963,0.00024430403405345145,522.0
20251017_combined_D12_e01_t0057,25,0.9,True,1265.0217853936351,0.0008395434653613723,387.0
20251017_combined_D12_e01_t0057,30,0.4,True,2955.6090438159445,8.672231111054266e-05,911.0
20251017_combined_D12_e01_t0057,30,0.5,True,2995.6548148881484,9.20994572928778e-05,924.0
20251017_combined_D12_e01_t0057,30,0.6,True,2309.7546751071945,0.0001658792075218163,711.0
20251017_combined_D12_e01_t0057,30,0.7,True,1749.9193488112612,0.000188296968843598,537.0
20251017_combined_D12_e01_t0057,30,0.8,True,1351.2058525670318,0.00042258806415489553,413.0
20251017_combined_D12_e01_t0057,30,0.9,True,844.3951200544557,0.0010185174258135767,257.0
20251017_combined_D12_e01_t0057,35,0.4,True,3031.3527291390014,7.830809789557948e-05,936.0
20251017_combined_D12_e01_t0057,35,0.5,True,2916.190533208054,7.747346346776418e-05,902.0
20251017_combined_D12_e01_t0057,35,0.6,True,1864.7519038811724,0.00019680511508738885,574.0
20251017_combined_D12_e01_t0057,35,0.7,True,1432.5880704694096,0.00027929173150978675,439.0
20251017_combined_D12_e01_t0057,35,0.8,True,963.7346508962463,0.0005006810053433024,295.0
20251017_combined_D12_e01_t0057,35,0.9,True,717.7269667562545,0.0013488940924568983,220.0
20251017_combined_D12_e01_t0057,40,0.4,True,3003.7576653783267,6.807017960921599e-05,928.0
20251017_combined_D12_e01_t0057,40,0.5,True,2052.810951003481,0.000159818446987247,633.0
20251017_combined_D12_e01_t0057,40,0.6,True,1592.1335556539698,0.00022789879835508723,489.0
20251017_combined_D12_e01_t0057,40,0.7,True,1158.6901416478943,0.0002068387549472741,356.0
20251017_combined_D12_e01_t0057,40,0.8,True,804.3706648992918,0.000979814956065885,247.0
20251017_combined_D12_e01_t0057,40,0.9,True,616.5811430473256,0.0009899931817975286,191.0
20251017_combined_D12_e01_t0057,45,0.4,True,2939.116424614666,6.20606493229175e-05,907.0
20251017_combined_D12_e01_t0057,45,0.5,True,1795.5934743341365,0.00018345015001512677,553.0
20251017_combined_D12_e01_t0057,45,0.6,True,1344.815694924249,0.00028653279415511416,413.0
20251017_combined_D12_e01_t0057,45,0.7,True,886.2059676955805,0.00046500610407466795,273.0
20251017_combined_D12_e01_t0057,45,0.8,True,687.7755767764107,0.0010526278171355387,212.0
20251017_combined_D12_e01_t0057,45,0.9,True,459.22655500013275,0.0007210706842814176,143.0
20251017_combined_D12_e01_t0057,50,0.4,True,2149.675842930194,0.00012107219868998867,664.0
20251017_combined_D12_e01_t0057,50,0.5,True,1539.732258463692,0.00023976980859325683,474.0
20251017_combined_D12_e01_t0057,50,0.6,True,1117.1186176661215,0.00021546289508477854,344.0
20251017_combined_D12_e01_t0057,50,0.7,True,794.4857935120962,0.0005596715871796301,246.0
20251017_combined_D12_e01_t0057,50,0.8,True,596.1038615607812,0.0007724478814682408,185.0
20251017_combined_D12_e01_t0057,50,0.9,False,,,
